original_group_name	superfamily	family	original_species_name	accepted_tree_tip	original_MLS_value	original_MLS_unit	MLS_years	original_body_mass_value	original_body_mass_unit	body_mass_g	taxonomic_mapping_status	MLS_trait_id	MLS_source	MLS_source_link	mass_trait_id	mass_source	mass_source_link	source_access_date	captive_wild_context	sex	sample_size	duplicate_resolution_rule	included	exclusion_reason
STR_Lemuridae_Eulemur_rufus	STR	Lemuridae	Eulemur_rufus	Eulemur_rufus		years		2.01	kg	2010	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lemuridae_Eulemur_sanfordi	STR	Lemuridae	Eulemur_sanfordi	Eulemur_sanfordi		years		1.87	kg	1870	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lemuridae_Hapalemur_alaotrensis	STR	Lemuridae	Hapalemur_alaotrensis	Hapalemur_alaotrensis		years		1.24	kg	1240	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lemuridae_Hapalemur_aureus	STR	Lemuridae	Hapalemur_aureus	Hapalemur_aureus		years		1.515	kg	1515	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lemuridae_Hapalemur_griseus	STR	Lemuridae	Hapalemur_griseus	Hapalemur_griseus	23.3	years	23.3	0.823	kg	823	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	True	
STR_Lemuridae_Hapalemur_meridionalis	STR	Lemuridae	Hapalemur_meridionalis	Hapalemur_meridionalis		years		0.96	kg	960	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lemuridae_Hapalemur_occidentalis	STR	Lemuridae	Hapalemur_occidentalis	Hapalemur_occidentalis		years		0.9315	kg	931.5	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lemuridae_Lemur_catta	STR	Lemuridae	Lemur_catta	Lemur_catta	37.3	years	37.3	2.21	kg	2210	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	True	
STR_Lemuridae_Prolemur_simus	STR	Lemuridae	Prolemur_simus	Prolemur_simus	17.6	years	17.6	1.98	kg	1980	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	True	
STR_Lemuridae_Varecia_rubra	STR	Lemuridae	Varecia_rubra	Varecia_rubra	37.5	years	37.5	3.265	kg	3265	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	True	
STR_Lemuridae_Varecia_variegata	STR	Lemuridae	Varecia_variegata	Varecia_variegata	36	years	36	3.55	kg	3550	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	True	
STR_Lepilemuridae_Lepilemur_aeeclis	STR	Lepilemuridae	Lepilemur_aeeclis	Lepilemur_aeeclis		years		0.86	kg	860	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_ahmansonorum	STR	Lepilemuridae	Lepilemur_ahmansonorum	Lepilemur_ahmansonorum		years		0.595	kg	595	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_ankaranensis	STR	Lepilemuridae	Lepilemur_ankaranensis	Lepilemur_ankaranensis		years		0.76	kg	760	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_betsileo	STR	Lepilemuridae	Lepilemur_betsileo	Lepilemur_betsileo		years		1.14	kg	1140	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_dorsalis	STR	Lepilemuridae	Lepilemur_dorsalis	Lepilemur_dorsalis		years		0.795	kg	795	exact_tree_tip_match	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_edwardsi	STR	Lepilemuridae	Lepilemur_edwardsi	Lepilemur_edwardsi		years		0.975	kg	975	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_fleuretae	STR	Lepilemuridae	Lepilemur_fleuretae	Lepilemur_fleuretae		years		0.89	kg	890	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_grewcockorum	STR	Lepilemuridae	Lepilemur_grewcockorum	Lepilemur_grewcockorum		years		0.82	kg	820	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_hollandorum	STR	Lepilemuridae	Lepilemur_hollandorum	Lepilemur_hollandorum		years		1	kg	1000	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_hubbardi	STR	Lepilemuridae	Lepilemur_hubbardi	Lepilemur_hubbardi		years		0.99	kg	990	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_jamesorum	STR	Lepilemuridae	Lepilemur_jamesorum	Lepilemur_jamesorum		years		0.825	kg	825	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_leucopus	STR	Lepilemuridae	Lepilemur_leucopus	Lepilemur_leucopus		years		0.585	kg	585	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_microdon	STR	Lepilemuridae	Lepilemur_microdon	Lepilemur_microdon		years		1.035	kg	1035	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_milanoii	STR	Lepilemuridae	Lepilemur_milanoii	Lepilemur_milanoii		years		0.715	kg	715	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_mittermeieri	STR	Lepilemuridae	Lepilemur_mittermeieri	Lepilemur_mittermeieri		years		0.86	kg	860	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_mustelinus	STR	Lepilemuridae	Lepilemur_mustelinus	Lepilemur_mustelinus	12	years	12	0.98	kg	980	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	True	
STR_Lepilemuridae_Lepilemur_otto	STR	Lepilemuridae	Lepilemur_otto	Lepilemur_otto		years		0.939	kg	939	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_petteri	STR	Lepilemuridae	Lepilemur_petteri	Lepilemur_petteri		years		0.62	kg	620	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
STR_Lepilemuridae_Lepilemur_randrianasoloi	STR	Lepilemuridae	Lepilemur_randrianasoloi	Lepilemur_randrianasoloi		years		0.855	kg	855	not_in_tree_exactly	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not recorded in source input	not recorded in source input	not recorded in source input	not recorded in source input	not applicable: GroupName is unique	False	missing_or_nonpositive_MLS
